,time,latitude,longitude,cluster,velocity,street.name
775,465,106.6824302,10.77565725,20,10,Ðiện Biên Phủ
776,465,106.682504,10.77572105,20,10,Ðiện Biên Phủ
777,465,106.68259665,10.7757986,20,10,Ðiện Biên Phủ
778,465,106.68270115,10.77588445,20,15,Ðiện Biên Phủ
779,465,106.68278344999999,10.775946350000002,20,15,Ðiện Biên Phủ
780,465,106.6828376,10.7759893,20,10,Ðiện Biên Phủ
781,465,106.68301305,10.77612885,20,10,Ðiện Biên Phủ
782,465,106.6834231,10.7764683,1,10,Ðiện Biên Phủ
783,465,106.68442250000001,10.776369500000001,1,15,Cách Mạng Tháng Tám
784,465,106.68787710000001,10.7745033,2,15,Cách Mạng Tháng Tám
785,465,106.6871859,10.774867799999999,2,15,Cách Mạng Tháng Tám
786,465,106.6869186,10.774941649999999,2,15,Cách Mạng Tháng Tám
787,465,106.68708,10.77485565,2,15,Cách Mạng Tháng Tám
788,465,106.6873036,10.774737850000001,2,15,Cách Mạng Tháng Tám
789,465,106.68754265000001,10.7746101,2,15,Cách Mạng Tháng Tám
790,465,106.6878892,10.774424450000001,2,15,Cách Mạng Tháng Tám
791,465,106.6866237,10.7751717,2,15,Cách Mạng Tháng Tám
792,465,106.6836324,10.7766995,1,15,Cách Mạng Tháng Tám
793,465,106.6840439,10.776571650000001,1,15,Cách Mạng Tháng Tám
794,465,106.68381604999999,10.7766917,1,15,Cách Mạng Tháng Tám
795,465,106.68328735,10.77696875,1,15,Cách Mạng Tháng Tám
796,465,106.68369955,10.776707949999999,1,10,Ðiện Biên Phủ
797,465,106.68377685,10.776781249999999,1,15,Ðiện Biên Phủ
798,465,106.68389175,10.776888849999999,1,15,Ðiện Biên Phủ
799,465,106.68399535,10.7769853,1,15,Ðiện Biên Phủ
800,465,106.68412065,10.7771,1,15,Ðiện Biên Phủ
801,465,106.68223019999999,10.777463950000001,1,10,Cách Mạng Tháng Tám
802,465,106.68258829999999,10.777263000000001,1,10,Cách Mạng Tháng Tám
803,465,106.6828965,10.777092750000001,1,10,Cách Mạng Tháng Tám
804,465,106.6832953,10.77687965,1,10,Cách Mạng Tháng Tám
805,465,106.68258045,10.777342650000001,1,15,Cách Mạng Tháng Tám
806,465,106.68216175,10.777568,1,15,Cách Mạng Tháng Tám
807,465,106.68237105,10.77820225,1,15,Võ Thị Sáu
808,465,106.68189505,10.777914249999998,1,15,Công Trường Dân Chủ
809,465,106.68186265,10.77798215,1,15,Công Trường Dân Chủ
810,465,106.68181215,10.7780384,1,15,Công Trường Dân Chủ
811,465,106.6817476,10.7780785,1,15,Công Trường Dân Chủ
812,465,106.6816742,10.77809915,1,15,Công Trường Dân Chủ
813,465,106.6815962,10.7780982,1,15,Công Trường Dân Chủ
814,465,106.68151900000001,10.77807385,1,15,Công Trường Dân Chủ
815,465,106.68145695,10.778034,1,15,Công Trường Dân Chủ
816,465,106.68141315,10.777984199999999,1,15,Công Trường Dân Chủ
817,465,106.68138139999999,10.77791705,1,15,Công Trường Dân Chủ
818,465,106.68199125,10.7778905,1,15,Võ Thị Sáu
819,465,106.68160645,10.7775739,1,15,Công Trường Dân Chủ
820,465,106.68167199999999,10.7775741,1,15,Công Trường Dân Chủ
821,465,106.6817475,10.77759755,1,15,Công Trường Dân Chủ
822,465,106.6818243,10.7776469,1,15,Công Trường Dân Chủ
823,465,106.68187575,10.77771315,1,15,Công Trường Dân Chủ
824,465,106.6819014,10.7777812,1,15,Công Trường Dân Chủ
825,465,106.68190734999999,10.7778455,1,15,Công Trường Dân Chủ
826,465,106.6813688,10.7778372,1,15,Công Trường Dân Chủ
827,465,106.68138139999999,10.777757300000001,1,15,Công Trường Dân Chủ
828,465,106.68141800000001,10.7776849,1,15,Công Trường Dân Chủ
829,465,106.6814752,10.7776268,1,15,Công Trường Dân Chủ
830,465,106.68154039999999,10.77758995,1,15,Công Trường Dân Chủ
831,465,106.68196925000001,10.7776122,1,10,Cách Mạng Tháng Tám
832,465,106.68195109999999,10.77770065,1,15,Cách Mạng Tháng Tám
833,465,106.6808209,10.774270399999999,23,10,Ðiện Biên Phủ
834,465,106.68102905,10.7744499,23,10,Ðiện Biên Phủ
835,465,106.681185,10.77458325,23,10,Ðiện Biên Phủ
836,465,106.68138285,10.774754000000001,23,10,Ðiện Biên Phủ
837,465,106.68167410000001,10.77500895,23,10,Ðiện Biên Phủ
838,465,106.6810339,10.78613695,15,10,Lê Văn Sỹ
839,465,106.680885,10.7862223,15,10,Lê Văn Sỹ
840,465,106.68057255,10.7863973,15,10,Lê Văn Sỹ
841,465,106.68062850000001,10.78626825,15,10,Lê Văn Sỹ
842,465,106.68031415,10.7865383,15,10,Lê Văn Sỹ
843,465,106.68221775,10.785456700000001,15,15,Trần Quốc Thảo
844,465,106.68186134999999,10.785666599999999,15,15,Trần Quốc Thảo
845,465,106.6816515,10.7857871,15,15,Trần Quốc Thảo
846,465,106.68154235,10.78584865,15,15,Trần Quốc Thảo
847,465,106.6809845,10.7860683,15,10,Lê Văn Sỹ
848,465,106.68149305,10.7857917,15,15,Trần Quốc Thảo
849,465,106.68168474999999,10.785678950000001,15,15,Trần Quốc Thảo
850,465,106.6819903,10.78549995,15,15,Trần Quốc Thảo
851,465,106.6824324,10.78525045,15,15,Trần Quốc Thảo
852,465,106.68302184999999,10.78497595,15,15,Trần Quốc Thảo
853,465,106.6829578,10.785030299999999,15,15,Trần Quốc Thảo
854,465,106.6828469,10.785092500000001,15,15,Trần Quốc Thảo
855,465,106.68261325,10.785225700000002,15,15,Trần Quốc Thảo
856,465,106.68280924999999,10.7850401,15,15,Trần Quốc Thảo
857,465,106.68292625000001,10.7849809,15,10,Trần Quốc Thảo
858,465,106.68300909999999,10.78495225,15,15,Trần Quốc Thảo
859,465,106.6834043,10.78482325,15,15,Trần Quốc Thảo
860,465,106.6833807,10.78476805,15,15,Trần Quốc Thảo
861,465,106.68715739999999,10.783060599999999,21,15,Võ Thị Sáu
862,465,106.686757,10.7828369,21,15,Trần Quốc Thảo
863,465,106.686718,10.7827913,21,10,Trần Quốc Thảo
864,465,106.68659865000001,10.78289345,21,10,Trần Quốc Thảo
865,465,106.68647179999999,10.783088750000001,21,15,Trần Quốc Thảo
866,465,106.6864314,10.78304435,21,10,Trần Quốc Thảo
867,465,106.6861603,10.7833659,21,15,Trần Quốc Thảo
868,465,106.68612089999999,10.7833207,21,10,Trần Quốc Thảo
869,465,106.68581520000001,10.78359905,21,10,Trần Quốc Thảo
870,465,106.6855936,10.783805000000001,21,10,Trần Quốc Thảo
871,465,106.68543485000001,10.7839293,21,10,Trần Quốc Thảo
872,465,106.68524865,10.7840405,21,10,Trần Quốc Thảo
873,465,106.68499195,10.784153700000001,21,10,Trần Quốc Thảo
874,465,106.68465015000001,10.7842839,21,15,Trần Quốc Thảo
875,465,106.69146405000001,10.782835200000001,3,15,Nam Kỳ Khởi Nghĩa
876,465,106.69105445,10.7831984,3,15,Nam Kỳ Khởi Nghĩa
877,465,106.6912166,10.7830572,3,15,Nam Kỳ Khởi Nghĩa
878,465,106.69073395000001,10.783526850000001,3,15,Nam Kỳ Khởi Nghĩa
879,465,106.69024205,10.78382615,3,15,Nam Kỳ Khởi Nghĩa
880,465,106.6906722,10.783479400000001,3,10,Nam Kỳ Khởi Nghĩa
881,465,106.6908622,10.783359449999999,3,15,Nam Kỳ Khởi Nghĩa
882,465,106.69034715000001,10.78382075,3,15,Nam Kỳ Khởi Nghĩa
883,465,106.6904611,10.783155149999999,3,10,Ðiện Biên Phủ
884,465,106.68903205000001,10.784994300000001,4,15,Nam Kỳ Khởi Nghĩa
885,465,106.6891236,10.78487565,4,15,Nam Kỳ Khởi Nghĩa
886,465,106.689126,10.7849969,4,15,Võ Thị Sáu
887,465,106.6891684,10.7849545,4,15,Võ Thị Sáu
888,465,106.6890921,10.78492595,4,15,Võ Thị Sáu
889,465,106.68905185,10.7848924,4,15,Võ Thị Sáu
890,465,106.68886760000001,10.7847161,4,15,Võ Thị Sáu
891,465,106.68864165,10.78449895,4,15,Võ Thị Sáu
892,465,106.6894425,10.785279200000002,4,15,Võ Thị Sáu
893,465,106.6892249,10.78505445,4,15,Võ Thị Sáu
894,465,106.689677,10.785519950000001,4,15,Võ Thị Sáu
895,465,106.6909309,10.78682885,16,15,Võ Thị Sáu
896,465,106.69071665,10.7866119,16,15,Võ Thị Sáu
897,465,106.69061400000001,10.786505250000001,16,15,Võ Thị Sáu
898,465,106.69028865000001,10.7861568,16,15,Võ Thị Sáu
899,465,106.69068485,10.78885215,19,15,Hai Bà Trưng
900,465,106.69050645,10.78899525,19,15,Hai Bà Trưng
901,465,106.69030505,10.7891565,19,15,Hai Bà Trưng
902,465,106.6901166,10.789305899999999,19,15,Hai Bà Trưng
903,465,106.68996089999999,10.789429049999999,19,15,Hai Bà Trưng
904,465,106.69223600000001,10.7882228,24,15,Võ Thị Sáu
905,465,106.6911679,10.7870684,16,15,Võ Thị Sáu
906,465,106.69248925,10.7884922,24,15,Võ Thị Sáu
907,465,106.69232650000001,10.78832135,24,15,Võ Thị Sáu
908,465,106.69284895,10.788864100000001,24,15,Võ Thị Sáu
909,465,106.69265200000001,10.7886571,24,15,Võ Thị Sáu
910,465,106.69387309999999,10.786323249999999,5,15,Hai Bà Trưng
911,465,106.69350635,10.786276449999999,5,15,Ðiện Biên Phủ
912,465,106.6939294,10.786714199999999,5,15,Ðiện Biên Phủ
913,465,106.69479855,10.78566845,5,15,Hai Bà Trưng
914,465,106.69465715000001,10.785780200000001,5,15,Hai Bà Trưng
915,465,106.69452305,10.78588615,5,15,Hai Bà Trưng
916,465,106.69438855,10.78599235,5,15,Hai Bà Trưng
917,465,106.6942118,10.786131999999998,5,15,Hai Bà Trưng
918,465,106.69843610000001,10.782592,6,15,Hai Bà Trưng
919,465,106.6983969,10.7825466,6,15,Hai Bà Trưng
920,465,106.69987815,10.7812413,7,15,Hai Bà Trưng
921,465,106.69963555000001,10.78146675,7,15,Hai Bà Trưng
922,465,106.69959075,10.7815074,7,15,Hai Bà Trưng
923,465,106.69926425,10.78187335,7,15,Hai Bà Trưng
924,465,106.69922465,10.781828149999999,7,15,Hai Bà Trưng
925,465,106.69756105,10.782356400000001,6,15,Nguyễn Thị Minh Khai
926,465,106.69808395,10.7828959,6,15,Hai Bà Trưng
927,465,106.69804415,10.7828511,6,15,Hai Bà Trưng
928,465,106.69780315,10.782611450000001,6,15,Nguyễn Thị Minh Khai
929,465,106.6979477,10.78275175,6,15,Nguyễn Thị Minh Khai
930,465,106.68944405,10.773652250000001,8,15,Cách Mạng Tháng Tám
931,465,106.68981099999999,10.77337085,8,15,Cách Mạng Tháng Tám
932,465,106.6896648,10.77353235,8,15,Cách Mạng Tháng Tám
933,465,106.6883096,10.77419805,2,15,Cách Mạng Tháng Tám
934,465,106.68889585,10.7738732,8,10,Cách Mạng Tháng Tám
935,465,106.6890272,10.7738767,8,15,Cách Mạng Tháng Tám
936,465,106.68945945,10.773602499999999,8,15,Nguyễn Thị Minh Khai
937,465,106.68939230000001,10.77359695,8,10,Cách Mạng Tháng Tám
938,465,106.69297575,10.7711522,9,15,Nguyễn Trãi
939,465,106.69300874999999,10.7711022,9,15,Nguyễn Trãi
940,465,106.69283250000001,10.771054,9,15,Nguyễn Trãi
941,465,106.6928669,10.7710048,9,15,Nguyễn Trãi
942,465,106.69259295,10.77088885,9,15,Nguyễn Trãi
943,465,106.69262675,10.77083925,9,15,Nguyễn Trãi
944,465,106.69362724999999,10.770904550000001,10,15,Nguyễn Thị Nghĩa
945,465,106.6938834,10.770491,10,15,Nguyễn Thị Nghĩa
946,465,106.69395560000001,10.77057175,10,10,Nguyễn Thị Nghĩa
947,465,106.69373,10.7709463,10,10,Nguyễn Thị Nghĩa
948,465,106.69221885,10.77062665,9,15,Nguyễn Trãi
949,465,106.69225365,10.77057785,9,15,Nguyễn Trãi
950,465,106.6909931,10.769775549999999,9,15,Nguyễn Trãi
951,465,106.6910273,10.76972615,9,15,Nguyễn Trãi
952,465,106.69069575,10.7695644,9,15,Nguyễn Trãi
953,465,106.69073075,10.7695158,9,15,Nguyễn Trãi
954,465,106.6904813,10.7694112,9,15,Nguyễn Trãi
955,465,106.6905151,10.7693616,9,15,Nguyễn Trãi
956,465,106.69038839999999,10.7693453,9,15,Nguyễn Trãi
957,465,106.6904236,10.7692967,9,15,Nguyễn Trãi
958,465,106.6903006,10.7692807,9,15,Nguyễn Trãi
959,465,106.6903372,10.769233100000001,9,15,Nguyễn Trãi
960,465,106.6900987,10.76912595,9,15,Nguyễn Trãi
961,465,106.69013509999999,10.769078350000001,9,15,Nguyễn Trãi
962,465,106.68978595,10.768875300000001,9,10,Nguyễn Trãi
963,465,106.68982475,10.768829499999999,9,15,Nguyễn Trãi
964,465,106.6918548,10.77036935,9,15,Nguyễn Trãi
965,465,106.69188919999999,10.77032015,9,15,Nguyễn Trãi
966,465,106.6915605,10.77016245,9,15,Nguyễn Trãi
967,465,106.6915953,10.77011345,9,15,Nguyễn Trãi
968,465,106.6913503,10.7700178,9,15,Nguyễn Trãi
969,465,106.6913823,10.7699672,9,15,Nguyễn Trãi
970,465,106.6911972,10.76991615,9,15,Nguyễn Trãi
971,465,106.6912312,10.769866749999998,9,15,Nguyễn Trãi
972,465,106.69600654999999,10.76856755,17,15,Trần Hưng Ðạo
973,465,106.69628795,10.76888975,17,15,Trần Hưng Ðạo
974,465,106.6965275,10.769164,17,15,Trần Hưng Ðạo
975,465,106.6940433,10.770232799999999,10,15,Nguyễn Thị Nghĩa
976,465,106.6941049,10.770131249999999,10,15,Nguyễn Thị Nghĩa
977,465,106.69411595,10.770112399999999,10,10,Nguyễn Thị Nghĩa
978,465,106.6941247,10.7700985,10,10,Nguyễn Thị Nghĩa
979,465,106.6941615,10.77003045,10,10,Nguyễn Thị Nghĩa
980,465,106.69425335,10.7700851,10,10,Nguyễn Thị Nghĩa
981,465,106.69420550000001,10.770158949999999,10,15,Nguyễn Thị Nghĩa
982,465,106.69414695,10.770254099999999,10,15,Nguyễn Thị Nghĩa
983,465,106.6943766,10.76964755,10,10,Nguyễn Thị Nghĩa
984,465,106.69458795,10.7692754,10,10,Nguyễn Thị Nghĩa
985,465,106.69450535,10.7696518,10,10,Nguyễn Thị Nghĩa
986,465,106.6987764,10.771513200000001,11,15,Công Trường Quách Thị Trang
987,465,106.6987855,10.771608350000001,11,15,Công Trường Quách Thị Trang
988,465,106.69878055000001,10.7716764,11,15,Công Trường Quách Thị Trang
989,465,106.69875880000001,10.7717352,11,15,Công Trường Quách Thị Trang
990,465,106.69872645,10.77179845,11,15,Công Trường Quách Thị Trang
991,465,106.6986811,10.771849750000001,11,15,Công Trường Quách Thị Trang
992,465,106.69887510000001,10.77105985,11,15,Hàm Nghi
993,465,106.69903504999999,10.77105015,11,15,Hàm Nghi
994,465,106.69925255,10.7710395,11,15,Hàm Nghi
995,465,106.6986693,10.77128115,11,15,Công Trường Quách Thị Trang
996,465,106.69870069999999,10.77132335,11,15,Công Trường Quách Thị Trang
997,465,106.69874379999999,10.771408950000001,11,15,Công Trường Quách Thị Trang
998,465,106.70557074999999,10.769334650000001,12,10,Hầm sông Sài Gòn
999,465,106.70526895,10.7692732,12,10,Hầm sông Sài Gòn
1000,465,106.70491924999999,10.769192199999999,12,10,Hầm sông Sài Gòn
1001,465,106.7045414,10.7690628,12,10,Hầm sông Sài Gòn
1002,465,106.70392985000001,10.76882095,12,10,Hầm sông Sài Gòn
1003,465,106.70417115000001,10.76877165,12,10,Hầm sông Sài Gòn
1004,465,106.70464684999999,10.768934049999999,12,10,Hầm sông Sài Gòn
1005,465,106.70502135,10.769050499999999,12,10,Hầm sông Sài Gòn
1006,465,106.70547055,10.76914915,12,10,Hầm sông Sài Gòn
1007,465,106.70329125,10.7685522,12,10,Hầm sông Sài Gòn
1008,465,106.7034787,10.7685079,12,10,Hầm sông Sài Gòn
1009,465,106.7037621,10.768626000000001,12,10,Hầm sông Sài Gòn
1010,465,106.7033319,10.7687518,12,15,Võ Văn Kiệt
1011,465,106.70344265,10.768770400000001,12,15,Võ Văn Kiệt
1012,465,106.70335515,10.76876985,12,15,Võ Văn Kiệt
1013,465,106.70594525000001,10.7752429,22,10,Công Trường Mê Linh
1014,465,106.7059807,10.775127399999999,22,10,Công Trường Mê Linh
1015,465,106.70603855,10.7750175,22,15,Công Trường Mê Linh
1016,465,106.70596005,10.77546075,22,15,Công Trường Mê Linh
1017,465,106.70593885,10.775338099999999,22,10,Công Trường Mê Linh
1018,465,106.70402325,10.7775324,13,10,Hai Bà Trưng
1019,465,106.70398325,10.7774878,13,15,Hai Bà Trưng
1020,465,106.7037645,10.777787400000001,13,10,Hai Bà Trưng
1021,465,106.7037203,10.7777468,13,15,Hai Bà Trưng
1022,465,106.70357545,10.7779802,13,10,Hai Bà Trưng
1023,465,106.70353545,10.7779356,13,15,Hai Bà Trưng
1024,465,106.70324685,10.77827505,13,10,Hai Bà Trưng
1025,465,106.70320685,10.77823045,13,15,Hai Bà Trưng
1026,465,106.70013985,10.78100095,7,15,Hai Bà Trưng
1027,465,106.7052682,10.78308365,22,15,Tôn Đức Thắng
1028,465,106.7058263,10.78256875,22,15,Tôn Đức Thắng
1029,465,106.70554525,10.7829014,22,15,Tôn Đức Thắng
1030,465,106.70562145,10.782985,22,15,Tôn Đức Thắng
1031,465,106.70596965,10.782736700000001,22,15,Tôn Đức Thắng
1032,465,106.70017985,10.78104575,7,15,Hai Bà Trưng
1033,465,106.7018506,10.786313700000001,14,10,Đinh Tiên Hoàng
1034,465,106.70202455,10.786154450000002,14,10,Đinh Tiên Hoàng
1035,465,106.7022249,10.7859712,14,10,Đinh Tiên Hoàng
1036,465,106.70257115,10.78565455,14,10,Đinh Tiên Hoàng
1037,465,106.7027643,10.785478300000001,14,10,Đinh Tiên Hoàng
1038,465,106.7029122,10.78533685,14,15,Đinh Tiên Hoàng
1039,465,106.70268469999999,10.785677249999999,14,15,Đinh Tiên Hoàng
1040,465,106.70249135,10.78585655,14,15,Đinh Tiên Hoàng
1041,465,106.70229175,10.7860373,14,15,Đinh Tiên Hoàng
1042,465,106.7020939,10.786217350000001,14,15,Đinh Tiên Hoàng
1043,465,106.70204865,10.78626005,14,15,Đinh Tiên Hoàng
1044,465,106.7019005,10.786399849999999,14,15,Đinh Tiên Hoàng
1045,465,106.7016809,10.78650705,14,15,Đinh Tiên Hoàng
1046,465,106.70163005,10.7865923,14,10,Đinh Tiên Hoàng
1047,465,106.70171909999999,10.78653975,14,15,Đinh Tiên Hoàng
1048,465,106.70313519999999,10.7850865,14,15,Tôn Đức Thắng
1049,465,106.70342289999999,10.7847862,14,15,Tôn Đức Thắng
1050,465,106.703074,10.7851799,14,15,Đinh Tiên Hoàng
1051,465,106.70357999999999,10.78493145,14,15,Tôn Đức Thắng
1052,465,106.70325765,10.7851939,14,15,Tôn Đức Thắng
1053,465,106.7029931,10.785395300000001,14,15,Đinh Tiên Hoàng
1054,465,106.70286655,10.78550805,14,15,Đinh Tiên Hoàng
1055,465,106.70613420000001,10.7823569,22,15,Nguyễn Hữu Cảnh
1056,465,106.70620405,10.78222825,22,15,Tôn Đức Thắng
1057,465,106.70754635,10.78125185,22,10,Tôn Đức Thắng
1058,465,106.70792875000001,10.780876450000001,22,10,Tôn Đức Thắng
1059,465,106.70791775000001,10.780747550000001,22,10,Tôn Ðức Thắng
1060,465,106.70769154999999,10.7809892,22,15,Tôn Ðức Thắng
1061,480,106.70571584999999,10.7910138,25,10,Nguyễn Thị Minh Khai
1062,480,106.7059621,10.791268500000001,25,10,Cầu Thị Nghè
1063,480,106.70570825,10.790906249999999,25,10,Nguyễn Thị Minh Khai
1064,480,106.7073218,10.7925855,35,10,Xô Viết Nghệ Tĩnh
1065,480,106.70726035,10.79263895,35,10,Xô Viết Nghệ Tĩnh
1066,480,106.70748144999999,10.7928945,35,10,Xô Viết Nghệ Tĩnh
1067,480,106.70765915000001,10.79296415,35,10,Xô Viết Nghệ Tĩnh
1068,480,106.7055397,10.79083305,25,10,Nguyễn Thị Minh Khai
1069,480,106.70532564999999,10.7906135,25,10,Nguyễn Thị Minh Khai
1070,480,106.70499715,10.79027155,25,10,Nguyễn Thị Minh Khai
1071,480,106.70507825,10.790230900000001,25,10,Nguyễn Thị Minh Khai
1072,480,106.69980535,10.7925125,0,10,Điện Biên Phủ
1073,480,106.69989665,10.79262695,0,10,Điện Biên Phủ
1074,480,106.69996105,10.79269,0,10,Điện Biên Phủ
1075,480,106.6992601,10.79212675,0,10,Vòng xoay Điện Biên Phủ
1076,480,106.69931965,10.792113,0,10,Vòng xoay Điện Biên Phủ
1077,480,106.69940135,10.792113,0,10,Vòng xoay Điện Biên Phủ
1078,480,106.6994942,10.79213185,0,10,Vòng xoay Điện Biên Phủ
1079,480,106.6995805,10.792172749999999,0,10,Vòng xoay Điện Biên Phủ
1080,480,106.69964985,10.792234,0,10,Vòng xoay Điện Biên Phủ
1081,480,106.69969415,10.792309849999999,0,10,Vòng xoay Điện Biên Phủ
1082,480,106.69971945,10.7923821,0,10,Vòng xoay Điện Biên Phủ
1083,480,106.6997117,10.7924698,0,10,Vòng xoay Điện Biên Phủ
1084,480,106.69967365,10.792559449999999,0,10,Vòng xoay Điện Biên Phủ
1085,480,106.6996115,10.7926176,0,10,Vòng xoay Điện Biên Phủ
1086,480,106.69883745,10.7917758,0,10,Ðiện Biên Phủ
1087,480,106.699127,10.7920476,0,10,Ðiện Biên Phủ
1088,480,106.6990908,10.79229755,0,10,Ðiện Biên Phủ
1089,480,106.69897169999999,10.792125500000001,0,10,Ðiện Biên Phủ
1090,480,106.6987277,10.79182625,0,10,Ðiện Biên Phủ
1091,480,106.69971145,10.79275245,0,10,Điện Biên Phủ
1092,480,106.69952975000001,10.79265085,0,10,Vòng xoay Điện Biên Phủ
1093,480,106.69947215,10.7926589,0,10,Vòng xoay Điện Biên Phủ
1094,480,106.69944065,10.7926589,0,10,Vòng xoay Điện Biên Phủ
1095,480,106.699371,10.79264285,0,10,Vòng xoay Điện Biên Phủ
1096,480,106.69928225000001,10.7926096,0,10,Vòng xoay Điện Biên Phủ
1097,480,106.69921690000001,10.79257175,0,10,Vòng xoay Điện Biên Phủ
1098,480,106.69917705,10.79253735,0,10,Vòng xoay Điện Biên Phủ
1099,480,106.69915135,10.792494900000001,0,10,Vòng xoay Điện Biên Phủ
1100,480,106.69912465,10.79243525,0,10,Vòng xoay Điện Biên Phủ
1101,480,106.69911300000001,10.7923653,0,10,Vòng xoay Điện Biên Phủ
1102,480,106.6991142,10.79229075,0,10,Vòng xoay Điện Biên Phủ
1103,480,106.69914335,10.79221965,0,10,Vòng xoay Điện Biên Phủ
1104,480,106.6992017,10.792159999999999,0,10,Vòng xoay Điện Biên Phủ
1105,480,106.698478,10.7914092,0,10,Ðiện Biên Phủ
1106,480,106.69821160000001,10.791284749999999,0,10,Ðiện Biên Phủ
1107,480,106.69757965,10.790456599999999,0,10,Ðiện Biên Phủ
1108,480,106.69788,10.79078175,0,10,Ðiện Biên Phủ
1109,480,106.6977039,10.7907576,0,10,Ðiện Biên Phủ
1110,480,106.69754145,10.790588750000001,0,10,Ðiện Biên Phủ
1111,480,106.69746695,10.7905105,0,10,Ðiện Biên Phủ
1112,480,106.69740279999999,10.79037255,0,10,Ðiện Biên Phủ
1113,480,106.69698585,10.7898215,0,10,Ðiện Biên Phủ
1114,480,106.69721795000001,10.790085300000001,0,10,Ðiện Biên Phủ
1115,480,106.69744705,10.79032995,0,10,Ðiện Biên Phủ
1116,480,106.69820419999999,10.79112535,0,10,Ðiện Biên Phủ
1117,480,106.69591745,10.7921198,18,10,Đinh Tiên Hoàng
1118,480,106.69585745,10.792122800000001,18,10,Đinh Tiên Hoàng
1119,480,106.69571525,10.791699000000001,18,10,Võ Thị Sáu
1120,480,106.69642045,10.78924265,0,10,Ðiện Biên Phủ
1121,480,106.69668315000001,10.78951695,0,10,Ðiện Biên Phủ
1122,480,106.69682355,10.7896581,0,10,Ðiện Biên Phủ
1123,480,106.69593445000001,10.792454150000001,18,10,Đinh Tiên Hoàng
1124,480,106.69587465000001,10.79245755,18,10,Đinh Tiên Hoàng
1125,480,106.6959397,10.79259665,18,10,Đinh Tiên Hoàng
1126,480,106.6958797,10.792598250000001,18,10,Đinh Tiên Hoàng
1127,480,106.69594635,10.79280845,18,10,Đinh Tiên Hoàng
1128,480,106.69588635,10.79281065,18,10,Đinh Tiên Hoàng
1129,480,106.69596385,10.793050749999999,18,10,Cầu Bông
1130,480,106.69590425,10.79305715,18,10,Cầu Bông
1131,480,106.689779,10.78965065,19,10,Hai Bà Trưng
1132,480,106.68974159999999,10.789603849999999,19,10,Hai Bà Trưng
1133,480,106.68957315,10.78981475,19,10,Hai Bà Trưng
1134,480,106.68953594999999,10.78976775,19,10,Hai Bà Trưng
1135,480,106.68943435,10.78992535,19,10,Hai Bà Trưng
1136,480,106.68939695,10.789878550000001,19,10,Hai Bà Trưng
1137,480,106.689201,10.7901116,19,10,Hai Bà Trưng
1138,480,106.6891636,10.790064600000001,19,10,Hai Bà Trưng
1139,480,106.68889825,10.7903509,19,10,Hai Bà Trưng
1140,480,106.68886125,10.790303699999999,19,10,Hai Bà Trưng
1141,480,106.68868945,10.790515450000001,19,10,Hai Bà Trưng
1142,480,106.68865205,10.790468650000001,19,10,Hai Bà Trưng
1143,480,106.68854005,10.790636549999999,19,10,Hai Bà Trưng
1144,480,106.68850225,10.790589950000001,19,10,Hai Bà Trưng
1145,480,106.68839715,10.79075235,19,10,Hai Bà Trưng
1146,480,106.68835975,10.79070535,19,10,Hai Bà Trưng
1147,480,106.6881866,10.79092015,19,10,Hai Bà Trưng
1148,480,106.6881492,10.79087315,19,10,Hai Bà Trưng
1149,480,106.6878084,10.7912216,19,10,Hai Bà Trưng
1150,480,106.687771,10.7911746,19,10,Hai Bà Trưng
1151,480,106.68758905,10.7913964,19,10,Hai Bà Trưng
1152,480,106.68755165,10.791349400000001,19,10,Hai Bà Trưng
1153,480,106.68733705,10.7915972,19,10,Hai Bà Trưng
1154,480,106.68729965,10.7915502,19,10,Hai Bà Trưng
1155,480,106.6869569,10.7919002,19,10,Hai Bà Trưng
1156,480,106.6869195,10.7918532,19,10,Hai Bà Trưng
1157,480,106.6865751,10.7921977,19,10,Hai Bà Trưng
1158,480,106.6865391,10.7921497,19,10,Hai Bà Trưng
1159,480,106.68796710000001,10.7910951,19,10,Hai Bà Trưng
1160,480,106.68792970000001,10.7910481,19,10,Hai Bà Trưng
1161,480,106.68231945,10.79115235,26,10,Cầu Công Lý
1162,480,106.68254110000001,10.7909487,26,10,Nam Kỳ Khởi Nghĩa
1163,480,106.6826173,10.7908809,26,10,Nam Kỳ Khởi Nghĩa
1164,480,106.68268735000001,10.7908175,26,10,Nam Kỳ Khởi Nghĩa
1165,480,106.6827325,10.79077665,26,10,Nam Kỳ Khởi Nghĩa
1166,480,106.68275825,10.79075305,26,10,Nam Kỳ Khởi Nghĩa
1167,480,106.6828407,10.79067595,26,10,Nam Kỳ Khởi Nghĩa
1168,480,106.68323235,10.79031375,26,10,Nam Kỳ Khởi Nghĩa
1169,480,106.68313025,10.790580550000001,26,10,Nam Kỳ Khởi Nghĩa
1170,480,106.68289555,10.7907966,26,10,Nam Kỳ Khởi Nghĩa
1171,480,106.68276365,10.7909151,26,10,Nam Kỳ Khởi Nghĩa
1172,480,106.68264435,10.7910241,26,10,Nam Kỳ Khởi Nghĩa
1173,480,106.68132505,10.792227700000002,27,10,Nguyễn Văn Trỗi
1174,480,106.6811946,10.79232145,27,10,Nguyễn Văn Trỗi
1175,480,106.68101645,10.7922909,27,10,Nguyễn Văn Trỗi
